pmid,query,search_type,page
33868253,Phagocytes ,relevance,1
18684880,Phagocytes ,relevance,1
8699856,Phagocytes ,relevance,1
356692,Phagocytes ,relevance,1
29275187,Phagocytes ,relevance,1
34148453,Phagocytes ,relevance,1
26149496,Phagocytes ,relevance,1
7013670,Phagocytes ,relevance,1
20936972,Phagocytes ,relevance,2
1974406,Phagocytes ,relevance,2
25319336,Phagocytes ,relevance,2
24445266,Phagocytes ,relevance,2
9515197,Phagocytes ,relevance,2
20627672,Phagocytes ,relevance,2
18799934,Phagocytes ,relevance,2
10780050,Phagocytes ,relevance,2
6390521,Phagocytes ,relevance,2
1601328,Phagocytes ,relevance,2
35600968,Phagocytes ,pubdate_desc,1
35412419,Phagocytes ,pubdate_desc,1
35363114,Phagocytes ,pubdate_desc,1
35352622,Phagocytes ,pubdate_desc,1
35306933,Phagocytes ,pubdate_desc,1
35254202,Phagocytes ,pubdate_desc,1
35244505,Phagocytes ,pubdate_desc,1
35232327,Phagocytes ,pubdate_desc,1
35225122,Phagocytes ,pubdate_desc,1
35188856,Phagocytes ,pubdate_desc,1
35188021,Phagocytes ,pubdate_desc,2
35180021,Phagocytes ,pubdate_desc,2
35166645,Phagocytes ,pubdate_desc,2
35125072,Phagocytes ,pubdate_desc,2
35119317,Phagocytes ,pubdate_desc,2
35118215,Phagocytes ,pubdate_desc,2
35030980,Phagocytes ,pubdate_desc,2
34978237,Phagocytes ,pubdate_desc,2
34967692,Phagocytes ,pubdate_desc,2
34964421,Phagocytes ,pubdate_desc,2
29935338,Bacillus anthracis,relevance,1
25327200,Bacillus anthracis,relevance,1
26195305,Bacillus anthracis,relevance,1
34490836,Bacillus anthracis,relevance,1
26542035,Bacillus anthracis,relevance,1
19654018,Bacillus anthracis,relevance,1
21640849,Bacillus anthracis,relevance,1
33174903,Bacillus anthracis,relevance,1
34096779,Bacillus anthracis,relevance,1
19729033,Bacillus anthracis,relevance,1
16318691,Bacillus anthracis,relevance,2
32853741,Bacillus anthracis,relevance,2
19824790,Bacillus anthracis,relevance,2
20399814,Bacillus anthracis,relevance,2
16108911,Bacillus anthracis,relevance,2
18375178,Bacillus anthracis,relevance,2
11951140,Bacillus anthracis,relevance,2
17661631,Bacillus anthracis,relevance,2
29145870,Bacillus anthracis,relevance,2
19720074,Bacillus anthracis,relevance,2
34842509,Bacillus anthracis,pubdate_desc,1
35452990,Bacillus anthracis,pubdate_desc,1
35499330,Bacillus anthracis,pubdate_desc,1
35590480,Bacillus anthracis,pubdate_desc,1
35575735,Bacillus anthracis,pubdate_desc,1
35304125,Bacillus anthracis,pubdate_desc,1
29999865,Bacillus anthracis,pubdate_desc,1
35552506,Bacillus anthracis,pubdate_desc,1
35549771,Bacillus anthracis,pubdate_desc,1
35546539,Bacillus anthracis,pubdate_desc,1
35569405,Bacillus anthracis,pubdate_desc,2
29939550,Bacillus anthracis,pubdate_desc,2
35306427,Bacillus anthracis,pubdate_desc,2
35114377,Bacillus anthracis,pubdate_desc,2
34342700,Bacillus anthracis,pubdate_desc,2
35591130,Bacillus anthracis,pubdate_desc,2
35565571,Bacillus anthracis,pubdate_desc,2
35475639,Bacillus anthracis,pubdate_desc,2
35138121,Bacillus anthracis,pubdate_desc,2
35454225,Bacillus anthracis,pubdate_desc,2
32819774,Bartonella henselae,relevance,1
20973657,Bartonella henselae,relevance,1
34486526,Bartonella henselae,relevance,1
31885244,Bartonella henselae,relevance,1
20042306,Bartonella henselae,relevance,1
33207065,Bartonella henselae,relevance,1
29519505,Bartonella henselae,relevance,1
29664374,Bartonella henselae,relevance,1
26066633,Bartonella henselae,relevance,1
28490714,Bartonella henselae,relevance,1
11008109,Bartonella henselae,relevance,2
19010441,Bartonella henselae,relevance,2
34224716,Bartonella henselae,relevance,2
29729679,Bartonella henselae,relevance,2
31451567,Bartonella henselae,relevance,2
30995436,Bartonella henselae,relevance,2
30902757,Bartonella henselae,relevance,2
24151576,Bartonella henselae,relevance,2
11458191,Bartonella henselae,relevance,2
28669017,Bartonella henselae,relevance,2
35321248,Bartonella henselae,pubdate_desc,1
35351795,Bartonella henselae,pubdate_desc,1
35584856,Bartonella henselae,pubdate_desc,1
35549887,Bartonella henselae,pubdate_desc,1
35545848,Bartonella henselae,pubdate_desc,1
35508269,Bartonella henselae,pubdate_desc,1
35308575,Bartonella henselae,pubdate_desc,1
33610587,Bartonella henselae,pubdate_desc,1
28613624,Bartonella henselae,pubdate_desc,1
35544635,Bartonella henselae,pubdate_desc,1
35500593,Bartonella henselae,pubdate_desc,2
35379004,Bartonella henselae,pubdate_desc,2
35262411,Bartonella henselae,pubdate_desc,2
35450442,Bartonella henselae,pubdate_desc,2
35446822,Bartonella henselae,pubdate_desc,2
35435766,Bartonella henselae,pubdate_desc,2
35498750,Bartonella henselae,pubdate_desc,2
35385154,Bartonella henselae,pubdate_desc,2
35145008,Bartonella henselae,pubdate_desc,2
28846267,Bartonella henselae,pubdate_desc,2
27337481,Bordetella pertussis,relevance,1
26374235,Bordetella pertussis,relevance,1
33310117,Bordetella pertussis,relevance,1
24103807,Bordetella pertussis,relevance,1
26297914,Bordetella pertussis,relevance,1
31088927,Bordetella pertussis,relevance,1
19538113,Bordetella pertussis,relevance,1
26932577,Bordetella pertussis,relevance,1
18483643,Bordetella pertussis,relevance,1
2575308,Bordetella pertussis,relevance,1
28513461,Bordetella pertussis,relevance,2
24199799,Bordetella pertussis,relevance,2
31329091,Bordetella pertussis,relevance,2
30882726,Bordetella pertussis,relevance,2
11111902,Bordetella pertussis,relevance,2
10600186,Bordetella pertussis,relevance,2
11414122,Bordetella pertussis,relevance,2
10635801,Bordetella pertussis,relevance,2
30161230,Bordetella pertussis,relevance,2
2903539,Bordetella pertussis,relevance,2
35604095,Bordetella pertussis,pubdate_desc,1
35589788,Bordetella pertussis,pubdate_desc,1
35577904,Bordetella pertussis,pubdate_desc,1
35552562,Bordetella pertussis,pubdate_desc,1
35599039,Bordetella pertussis,pubdate_desc,1
35543837,Bordetella pertussis,pubdate_desc,1
35543519,Bordetella pertussis,pubdate_desc,1
35538127,Bordetella pertussis,pubdate_desc,1
35045177,Bordetella pertussis,pubdate_desc,1
35447067,Bordetella pertussis,pubdate_desc,1
35311902,Bordetella pertussis,pubdate_desc,2
35277883,Bordetella pertussis,pubdate_desc,2
35248703,Bordetella pertussis,pubdate_desc,2
35093999,Bordetella pertussis,pubdate_desc,2
35476597,Bordetella pertussis,pubdate_desc,2
35357202,Bordetella pertussis,pubdate_desc,2
35442946,Bordetella pertussis,pubdate_desc,2
35311520,Bordetella pertussis,pubdate_desc,2
35493458,Bordetella pertussis,pubdate_desc,2
35395059,Bordetella pertussis,pubdate_desc,2
26593255,Borrelia burgdorferi,relevance,1
18452798,Borrelia burgdorferi,relevance,1
29934966,Borrelia burgdorferi,relevance,1
33661557,Borrelia burgdorferi,relevance,1
16698304,Borrelia burgdorferi,relevance,1
32748966,Borrelia burgdorferi,relevance,1
28972415,Borrelia burgdorferi,relevance,1
21311945,Borrelia burgdorferi,relevance,1
19855450,Borrelia burgdorferi,relevance,1
27744511,Borrelia burgdorferi,relevance,1
34059173,Borrelia burgdorferi,relevance,2
31747771,Borrelia burgdorferi,relevance,2
29032554,Borrelia burgdorferi,relevance,2
34521873,Borrelia burgdorferi,relevance,2
25566512,Borrelia burgdorferi,relevance,2
28656017,Borrelia burgdorferi,relevance,2
28864829,Borrelia burgdorferi,relevance,2
21801026,Borrelia burgdorferi,relevance,2
32928963,Borrelia burgdorferi,relevance,2
35061805,Borrelia burgdorferi,relevance,2
35411829,Borrelia burgdorferi,pubdate_desc,1
34991433,Borrelia burgdorferi,pubdate_desc,1
35608612,Borrelia burgdorferi,pubdate_desc,1
35347426,Borrelia burgdorferi,pubdate_desc,1
35171539,Borrelia burgdorferi,pubdate_desc,1
35006444,Borrelia burgdorferi,pubdate_desc,1
35416707,Borrelia burgdorferi,pubdate_desc,1
35416705,Borrelia burgdorferi,pubdate_desc,1
35583265,Borrelia burgdorferi,pubdate_desc,1
35523272,Borrelia burgdorferi,pubdate_desc,1
35418241,Borrelia burgdorferi,pubdate_desc,2
35380872,Borrelia burgdorferi,pubdate_desc,2
35568873,Borrelia burgdorferi,pubdate_desc,2
35569383,Borrelia burgdorferi,pubdate_desc,2
35597188,Borrelia burgdorferi,pubdate_desc,2
35536845,Borrelia burgdorferi,pubdate_desc,2
35534857,Borrelia burgdorferi,pubdate_desc,2
35550259,Borrelia burgdorferi,pubdate_desc,2
35521893,Borrelia burgdorferi,pubdate_desc,2
35510701,Borrelia burgdorferi,pubdate_desc,2
26155935,Brucella abortus,relevance,1
30551811,Brucella abortus,relevance,1
26048781,Brucella abortus,relevance,1
32287327,Brucella abortus,relevance,1
21700343,Brucella abortus,relevance,1
33025778,Brucella abortus,relevance,1
32544523,Brucella abortus,relevance,1
33820813,Brucella abortus,relevance,1
12414160,Brucella abortus,relevance,1
31232562,Brucella abortus,relevance,1
9684294,Brucella abortus,relevance,2
21676343,Brucella abortus,relevance,2
31452358,Brucella abortus,relevance,2
6811117,Brucella abortus,relevance,2
27816477,Brucella abortus,relevance,2
28376905,Brucella abortus,relevance,2
8256248,Brucella abortus,relevance,2
29434601,Brucella abortus,relevance,2
29034582,Brucella abortus,relevance,2
27521159,Brucella abortus,relevance,2
35447245,Brucella abortus,pubdate_desc,1
35550235,Brucella abortus,pubdate_desc,1
35357068,Brucella abortus,pubdate_desc,1
35083655,Brucella abortus,pubdate_desc,1
35591876,Brucella abortus,pubdate_desc,1
28722861,Brucella abortus,pubdate_desc,1
35395545,Brucella abortus,pubdate_desc,1
35304629,Brucella abortus,pubdate_desc,1
35149040,Brucella abortus,pubdate_desc,1
35122678,Brucella abortus,pubdate_desc,1
33728754,Brucella abortus,pubdate_desc,2
35482257,Brucella abortus,pubdate_desc,2
35416090,Brucella abortus,pubdate_desc,2
35529865,Brucella abortus,pubdate_desc,2
35448691,Brucella abortus,pubdate_desc,2
35420251,Brucella abortus,pubdate_desc,2
35173087,Brucella abortus,pubdate_desc,2
35366881,Brucella abortus,pubdate_desc,2
35318085,Brucella abortus,pubdate_desc,2
35259600,Brucella abortus,pubdate_desc,2
16162134,Campylobacter jejuni,relevance,1
17703225,Campylobacter jejuni,relevance,1
29892020,Campylobacter jejuni,relevance,1
18729058,Campylobacter jejuni,relevance,1
30476739,Campylobacter jejuni,relevance,1
32228803,Campylobacter jejuni,relevance,1
32697188,Campylobacter jejuni,relevance,1
24928882,Campylobacter jejuni,relevance,1
15808749,Campylobacter jejuni,relevance,1
32125881,Campylobacter jejuni,relevance,1
23406779,Campylobacter jejuni,relevance,2
34319799,Campylobacter jejuni,relevance,2
24054796,Campylobacter jejuni,relevance,2
31593764,Campylobacter jejuni,relevance,2
31594142,Campylobacter jejuni,relevance,2
10549422,Campylobacter jejuni,relevance,2
31862718,Campylobacter jejuni,relevance,2
33297628,Campylobacter jejuni,relevance,2
33875223,Campylobacter jejuni,relevance,2
33690659,Campylobacter jejuni,relevance,2
35245543,Campylobacter jejuni,pubdate_desc,1
35573481,Campylobacter jejuni,pubdate_desc,1
35398609,Campylobacter jejuni,pubdate_desc,1
35278017,Campylobacter jejuni,pubdate_desc,1
35475671,Campylobacter jejuni,pubdate_desc,1
35593885,Campylobacter jejuni,pubdate_desc,1
35598609,Campylobacter jejuni,pubdate_desc,1
35404076,Campylobacter jejuni,pubdate_desc,1
35301732,Campylobacter jejuni,pubdate_desc,1
35546117,Campylobacter jejuni,pubdate_desc,1
35536038,Campylobacter jejuni,pubdate_desc,2
35535733,Campylobacter jejuni,pubdate_desc,2
35501900,Campylobacter jejuni,pubdate_desc,2
35304678,Campylobacter jejuni,pubdate_desc,2
31335045,Campylobacter jejuni,pubdate_desc,2
35544622,Campylobacter jejuni,pubdate_desc,2
35591997,Campylobacter jejuni,pubdate_desc,2
35572645,Campylobacter jejuni,pubdate_desc,2
34491878,Campylobacter jejuni,pubdate_desc,2
35484224,Campylobacter jejuni,pubdate_desc,2
8665464,Chlamydia pneumoniae,relevance,1
12652454,Chlamydia pneumoniae,relevance,1
12471763,Chlamydia pneumoniae,relevance,1
19309547,Chlamydia pneumoniae,relevance,1
23218799,Chlamydia pneumoniae,relevance,1
10762457,Chlamydia pneumoniae,relevance,1
24261578,Chlamydia pneumoniae,relevance,1
30746791,Chlamydia pneumoniae,relevance,1
19281565,Chlamydia pneumoniae,relevance,1
10839732,Chlamydia pneumoniae,relevance,1
11861211,Chlamydia pneumoniae,relevance,2
23877837,Chlamydia pneumoniae,relevance,2
20665449,Chlamydia pneumoniae,relevance,2
9627150,Chlamydia pneumoniae,relevance,2
1580592,Chlamydia pneumoniae,relevance,2
33194804,Chlamydia pneumoniae,relevance,2
9333533,Chlamydia pneumoniae,relevance,2
15991152,Chlamydia pneumoniae,relevance,2
15482145,Chlamydia pneumoniae,relevance,2
8292109,Chlamydia pneumoniae,relevance,2
35081880,Chlamydia pneumoniae,pubdate_desc,1
35429833,Chlamydia pneumoniae,pubdate_desc,1
35083655,Chlamydia pneumoniae,pubdate_desc,1
35568333,Chlamydia pneumoniae,pubdate_desc,1
35551702,Chlamydia pneumoniae,pubdate_desc,1
35105181,Chlamydia pneumoniae,pubdate_desc,1
32809709,Chlamydia pneumoniae,pubdate_desc,1
35490727,Chlamydia pneumoniae,pubdate_desc,1
35592534,Chlamydia pneumoniae,pubdate_desc,1
35493076,Chlamydia pneumoniae,pubdate_desc,1
35601952,Chlamydia pneumoniae,pubdate_desc,2
35364661,Chlamydia pneumoniae,pubdate_desc,2
34294444,Chlamydia pneumoniae,pubdate_desc,2
35317845,Chlamydia pneumoniae,pubdate_desc,2
35386684,Chlamydia pneumoniae,pubdate_desc,2
35327181,Chlamydia pneumoniae,pubdate_desc,2
35099268,Chlamydia pneumoniae,pubdate_desc,2
35434053,Chlamydia pneumoniae,pubdate_desc,2
35327112,Chlamydia pneumoniae,pubdate_desc,2
34986407,Chlamydia pneumoniae,pubdate_desc,2
33919101,Clostridium botulinum,relevance,1
32539985,Clostridium botulinum,relevance,1
25312020,Clostridium botulinum,relevance,1
33629143,Clostridium botulinum,relevance,1
16972354,Clostridium botulinum,relevance,1
25111022,Clostridium botulinum,relevance,1
25303833,Clostridium botulinum,relevance,1
25592073,Clostridium botulinum,relevance,1
29287670,Clostridium botulinum,relevance,1
790905,Clostridium botulinum,relevance,1
16907806,Clostridium botulinum,relevance,2
32397147,Clostridium botulinum,relevance,2
15244052,Clostridium botulinum,relevance,2
17183209,Clostridium botulinum,relevance,2
22488072,Clostridium botulinum,relevance,2
3908743,Clostridium botulinum,relevance,2
24632257,Clostridium botulinum,relevance,2
8726084,Clostridium botulinum,relevance,2
28684374,Clostridium botulinum,relevance,2
22012011,Clostridium botulinum,relevance,2
35333944,Clostridium botulinum,pubdate_desc,1
35583330,Clostridium botulinum,pubdate_desc,1
35092418,Clostridium botulinum,pubdate_desc,1
29083673,Clostridium botulinum,pubdate_desc,1
32965973,Clostridium botulinum,pubdate_desc,1
35499308,Clostridium botulinum,pubdate_desc,1
35589650,Clostridium botulinum,pubdate_desc,1
35293078,Clostridium botulinum,pubdate_desc,1
33620810,Clostridium botulinum,pubdate_desc,1
34662037,Clostridium botulinum,pubdate_desc,1
35489618,Clostridium botulinum,pubdate_desc,2
35468809,Clostridium botulinum,pubdate_desc,2
34586891,Clostridium botulinum,pubdate_desc,2
35385264,Clostridium botulinum,pubdate_desc,2
35311524,Clostridium botulinum,pubdate_desc,2
35448898,Clostridium botulinum,pubdate_desc,2
35421074,Clostridium botulinum,pubdate_desc,2
35448890,Clostridium botulinum,pubdate_desc,2
30521228,Clostridium botulinum,pubdate_desc,2
35488556,Clostridium botulinum,pubdate_desc,2
32119905,Corynebacterium diphtheriae,relevance,1
19007916,Corynebacterium diphtheriae,relevance,1
4322195,Corynebacterium diphtheriae,relevance,1
34910778,Corynebacterium diphtheriae,relevance,1
33246485,Corynebacterium diphtheriae,relevance,1
34656079,Corynebacterium diphtheriae,relevance,1
33275088,Corynebacterium diphtheriae,relevance,1
31748323,Corynebacterium diphtheriae,relevance,1
30355399,Corynebacterium diphtheriae,relevance,1
31472364,Corynebacterium diphtheriae,relevance,1
29912709,Corynebacterium diphtheriae,relevance,2
11099937,Corynebacterium diphtheriae,relevance,2
31855139,Corynebacterium diphtheriae,relevance,2
30814269,Corynebacterium diphtheriae,relevance,2
3092513,Corynebacterium diphtheriae,relevance,2
28726616,Corynebacterium diphtheriae,relevance,2
7559184,Corynebacterium diphtheriae,relevance,2
8940489,Corynebacterium diphtheriae,relevance,2
13687033,Corynebacterium diphtheriae,relevance,2
26459339,Corynebacterium diphtheriae,relevance,2
35569750,Corynebacterium diphtheriae,pubdate_desc,1
35488538,Corynebacterium diphtheriae,pubdate_desc,1
35351489,Corynebacterium diphtheriae,pubdate_desc,1
35248526,Corynebacterium diphtheriae,pubdate_desc,1
35051755,Corynebacterium diphtheriae,pubdate_desc,1
35328715,Corynebacterium diphtheriae,pubdate_desc,1
34511605,Corynebacterium diphtheriae,pubdate_desc,1
35190783,Corynebacterium diphtheriae,pubdate_desc,1
35182755,Corynebacterium diphtheriae,pubdate_desc,1
35169995,Corynebacterium diphtheriae,pubdate_desc,1
35154731,Corynebacterium diphtheriae,pubdate_desc,2
35139782,Corynebacterium diphtheriae,pubdate_desc,2
35209973,Corynebacterium diphtheriae,pubdate_desc,2
35075995,Corynebacterium diphtheriae,pubdate_desc,2
34974304,Corynebacterium diphtheriae,pubdate_desc,2
35141216,Corynebacterium diphtheriae,pubdate_desc,2
35229710,Corynebacterium diphtheriae,pubdate_desc,2
35223662,Corynebacterium diphtheriae,pubdate_desc,2
34988247,Corynebacterium diphtheriae,pubdate_desc,2
32644441,Corynebacterium diphtheriae,pubdate_desc,2
29045678,Enterococcus faecalis,relevance,1
33800040,Enterococcus faecalis,relevance,1
34424750,Enterococcus faecalis,relevance,1
32186920,Enterococcus faecalis,relevance,1
33913790,Enterococcus faecalis,relevance,1
34321002,Enterococcus faecalis,relevance,1
27379349,Enterococcus faecalis,relevance,1
10832966,Enterococcus faecalis,relevance,1
21903750,Enterococcus faecalis,relevance,1
23586978,Enterococcus faecalis,relevance,1
33589735,Enterococcus faecalis,relevance,2
33528277,Enterococcus faecalis,relevance,2
29079613,Enterococcus faecalis,relevance,2
32840477,Enterococcus faecalis,relevance,2
31703877,Enterococcus faecalis,relevance,2
16503196,Enterococcus faecalis,relevance,2
32570702,Enterococcus faecalis,relevance,2
15460184,Enterococcus faecalis,relevance,2
22308783,Enterococcus faecalis,relevance,2
21062535,Enterococcus faecalis,relevance,2
35341449,Enterococcus faecalis,pubdate_desc,1
35313556,Enterococcus faecalis,pubdate_desc,1
35198842,Enterococcus faecalis,pubdate_desc,1
35386316,Enterococcus faecalis,pubdate_desc,1
35421436,Enterococcus faecalis,pubdate_desc,1
35277116,Enterococcus faecalis,pubdate_desc,1
35526458,Enterococcus faecalis,pubdate_desc,1
35202689,Enterococcus faecalis,pubdate_desc,1
35398730,Enterococcus faecalis,pubdate_desc,1
35600556,Enterococcus faecalis,pubdate_desc,1
35526479,Enterococcus faecalis,pubdate_desc,2
35428512,Enterococcus faecalis,pubdate_desc,2
35346836,Enterococcus faecalis,pubdate_desc,2
35308560,Enterococcus faecalis,pubdate_desc,2
35247369,Enterococcus faecalis,pubdate_desc,2
35247280,Enterococcus faecalis,pubdate_desc,2
35192238,Enterococcus faecalis,pubdate_desc,2
35156255,Enterococcus faecalis,pubdate_desc,2
35606751,Enterococcus faecalis,pubdate_desc,2
35604233,Enterococcus faecalis,pubdate_desc,2
28383815,Escherichia coli,relevance,1
20157339,Escherichia coli,relevance,1
24982321,Escherichia coli,relevance,1
16238012,Escherichia coli,relevance,1
16689791,Escherichia coli,relevance,1
26003933,Escherichia coli,relevance,1
23340801,Escherichia coli,relevance,1
12718050,Escherichia coli,relevance,1
10068995,Escherichia coli,relevance,1
25596031,Escherichia coli,relevance,1
30660553,Escherichia coli,relevance,2
26885676,Escherichia coli,relevance,2
2018703,Escherichia coli,relevance,2
11750160,Escherichia coli,relevance,2
16972357,Escherichia coli,relevance,2
22286707,Escherichia coli,relevance,2
12829268,Escherichia coli,relevance,2
25482288,Escherichia coli,relevance,2
31745034,Escherichia coli,relevance,2
11944026,Escherichia coli,relevance,2
35572468,Escherichia coli,pubdate_desc,1
35443872,Escherichia coli,pubdate_desc,1
35437117,Escherichia coli,pubdate_desc,1
35430934,Escherichia coli,pubdate_desc,1
35415303,Escherichia coli,pubdate_desc,1
35333699,Escherichia coli,pubdate_desc,1
35322729,Escherichia coli,pubdate_desc,1
35198842,Escherichia coli,pubdate_desc,1
35076334,Escherichia coli,pubdate_desc,1
35034585,Escherichia coli,pubdate_desc,1
34935599,Escherichia coli,pubdate_desc,2
34894987,Escherichia coli,pubdate_desc,2
35483285,Escherichia coli,pubdate_desc,2
35472715,Escherichia coli,pubdate_desc,2
35462172,Escherichia coli,pubdate_desc,2
35550779,Escherichia coli,pubdate_desc,2
35550766,Escherichia coli,pubdate_desc,2
35460966,Escherichia coli,pubdate_desc,2
35429709,Escherichia coli,pubdate_desc,2
35427921,Escherichia coli,pubdate_desc,2
